2.960000000000000000e+02,3.093809523809524080e+02,5.500000000000000000e+01,0.000000000000000000e+00
1.740000000000000000e+02,1.992400000000000091e+02,3.303999999999999915e+01,1.000000000000000000e+00
8.380000000000000000e+02,3.444375000000000000e+02,1.478750000000000000e+02,2.000000000000000000e+00
3.820000000000000000e+02,3.606666666666666856e+02,7.011111111111111427e+01,3.000000000000000000e+00
5.236000000000000000e+03,4.248888888888889142e+02,9.508888888888889142e+02,3.000000000000000000e+00
4.050000000000000000e+02,4.111111111111111427e+01,7.333333333333332860e+01,3.000000000000000000e+00
3.764000000000000000e+03,1.154583333333333286e+02,6.911250000000000000e+02,0.000000000000000000e+00
2.383000000000000000e+03,7.072857142857143344e+02,4.360000000000000000e+02,2.000000000000000000e+00
1.151000000000000000e+03,5.330000000000000000e+02,2.030000000000000000e+02,1.000000000000000000e+00
4.617000000000000000e+03,7.550000000000000000e+02,8.415000000000000000e+02,2.000000000000000000e+00
5.227000000000000000e+03,5.003750000000000000e+02,9.491875000000000000e+02,0.000000000000000000e+00
3.189000000000000000e+03,5.134782608695652470e+02,5.880869565217391255e+02,1.000000000000000000e+00
4.947000000000000000e+03,6.613658536585365937e+02,9.037073170731707705e+02,1.000000000000000000e+00
1.220000000000000000e+02,1.014000000000000000e+03,1.850000000000000000e+01,3.000000000000000000e+00
2.638000000000000000e+03,4.197500000000000000e+02,4.862500000000000000e+02,3.000000000000000000e+00
6.200000000000000000e+01,5.883333333333333570e+01,1.100000000000000000e+01,3.000000000000000000e+00
4.981000000000000000e+03,1.531904761904762040e+02,9.100476190476190368e+02,3.000000000000000000e+00
5.286000000000000000e+03,1.899230769230769340e+02,9.582307692307692832e+02,0.000000000000000000e+00
5.340000000000000000e+03,9.452000000000000455e+02,9.706000000000000227e+02,1.000000000000000000e+00
2.815000000000000000e+03,4.746666666666666856e+02,5.183333333333333712e+02,3.000000000000000000e+00
